timestamp,symbol,address,market_cap,volume_24h,liquidity_usd,holders_count,age_hours,buys_24h,sells_24h,exchange_rate
2026-09-22 05:02:19.949802+00:00,PIPEDOG,0x5Cb6F181081301b44905F3ae15419112ecaBd8A6,28485727.418711003,2741795.90993129,9115853.52,8652,1328.5243731047224,231,162,0.00230774
2026-09-22 05:02:19.949802+00:00,SPY,0x117cc2133c37B721F49dE2A7a74833232B3B4C0C,21105673.85943492,66704787.72828464,4755221.9,70660,1677.5805894025002,6461,4396,774.31
2026-09-22 05:02:19.949802+00:00,MUSEBOOK,0x91A2DAe9699f0B82540B5886b0d8759C22820bA3,20112528.76618264,20792682.61120096,1761418.52,8962,143.20235051972222,5317,8103,0.00020107
2026-09-22 05:02:19.949802+00:00,STONKBROKER,0xe934e36A439C94017B64a3FecE66AF12099aBF50,20185650.30321056,3520559.010866017,3153168.32,44043,1585.2218202063889,326,265,0.01338869
2026-09-22 05:02:19.949802+00:00,NVDA,0xd0601CE157Db5bdC3162BbaC2a2C8aF5320D9EEC,19610386.04718884,38975675.81045841,5783555.13,176790,1506.021180031389,23694,23376,226.81
2026-09-22 05:02:19.949802+00:00,DELTA,0xe8ffd7e24187F72afB08d75B1bb13088A989a791,18814548.656081297,9181697.895665374,1264354.41,17050,1254.0643144277778,4631,5191,0.02090472
2026-09-22 05:02:19.949802+00:00,HOOKR,0x18E674231A58c239Dc7DaeDcffE15Ec3A24cff5c,15096477.451008013,3087030.399127461,917675.14,7754,1128.7071942116668,1571,1780,0.01509576
2026-09-22 05:02:19.949802+00:00,DOGO,0x77b0AA38451ccDC1b42587E2f80B9879A7f82356,15335435.167331208,861059.9709418977,1540890.87,20568,1025.3856636852777,91,87,0.01518373
2026-09-22 05:02:19.949802+00:00,SPCX,0x4a0E65A3EcceC6dBe60AE065F2e7bb85Fae35eEa,11216572.675769158,28972119.75393273,2590960.83,109338,1457.1138109233334,15992,16764,152.26
2026-09-22 05:02:19.949802+00:00,MOO,0xD9dB30BB0D2b8d2eae3826A1372117E058791e18,12841965.367016118,2637107.119900529,1158288.23,9601,1522.4729270905557,323,577,0.01299404
2026-09-22 05:02:19.949802+00:00,META,0xc0D6457C16Cc70d6790Dd43521C899C87ce02f35,5487127.660401826,28155867.788167205,3392602.08,44115,1744.7437317208332,9333,8510,745.46
2026-09-22 05:02:19.949802+00:00,GLD,0xC9a981FEE1F9DEc688bb123ccDeCc63D0deBFC4e,8330037.67176416,11023608.72473334,3539745.56,36351,756.9402039577778,1025,922,398.54
2026-09-22 05:02:19.949802+00:00,AAPL,0xaF3D76f1834A1d425780943C99Ea8A608f8a93f9,5272395.251078252,7431320.41492081,732482.31,80473,1704.5816857483333,723,553,338.82
2026-09-22 05:02:19.949802+00:00,GOOGL,0x2e0847E8910a9732eB3fb1bb4b70a580ADAD4FE3,5406147.024632069,6649760.57951858,1193433.1,67772,1758.9770513583337,3909,4209,357.0
2026-09-22 05:02:19.949802+00:00,GOOSE,0x348cC963411FB82CD6e0B64345714fEC94F242CB,7705685.562072055,2794034.3934989152,11932247.11,1086,185.99187521944444,189,188,0.00770569
2026-09-22 05:02:19.949802+00:00,GME,0x1b0E319c6A659F002271B69dB8A7df2F911c153E,3351747.669568252,10842051.374637377,1075399.54,56367,2124.573895944722,1714,1760,23.73
2026-09-22 05:02:19.949802+00:00,AMC,0x05a3d1Cd21d0C88145E82600E62e7E496e0F222B,3244743.7831033114,5522945.123958639,2097919.81,11194,440.5562228838888,1165,1064,2.87
2026-09-22 05:02:19.949802+00:00,MSTR,0xec262a75e413fAfD0dF80480274532C79D42da09,3295296.5868245885,4866977.129476709,1374189.71,16084,672.1929675366666,1628,1633,163.56
2026-09-22 05:02:19.949802+00:00,MU,0xfF080c8ce2E5feadaCa0Da81314Ae59D232d4afD,744264.6180689117,4543706.622714937,1158288.23,37946,1522.4738866558332,323,577,1041.5
2026-09-22 05:02:19.949802+00:00,NOSH,0xe02c53d448A62067B2Ac10ED70F5BC6C29471386,1902151.8843143345,4518915.29935824,135989.01,2072,52.97898606361112,2826,3457,0.00198273
2026-09-22 10:01:30.925390+00:00,BONER,0x98096d17e191B3dA1d5f99a6D7b3584351b11E18,45937341.62363918,2297584.3782889424,2318710.83,19857,781.0455749369445,799,794,0.04594017
2026-09-22 10:01:30.925390+00:00,AMC,0x385F4f8ae47651ce5F58F5265395a669f8281e18,27913354.61790176,6123501.236617308,2121886.47,30932,445.5407345513889,1124,1048,0.02797963
2026-09-22 10:01:30.925390+00:00,PIPEDOG,0x5Cb6F181081301b44905F3ae15419112ecaBd8A6,28507725.22514351,2811924.522873015,9210314.98,8651,1333.5110862197223,205,131,0.00231079
2026-09-22 10:01:30.925390+00:00,SPY,0x117cc2133c37B721F49dE2A7a74833232B3B4C0C,20814877.04391856,40020406.81816838,4612340.02,70530,1682.5672635594444,5902,4300,774.3
2026-09-22 10:01:30.925390+00:00,MUSEBOOK,0x91A2DAe9699f0B82540B5886b0d8759C22820bA3,22232068.973970663,19040198.843430743,1851165.53,9144,148.18900408583335,5015,7696,0.00022233
2026-09-22 10:01:30.925390+00:00,DELTA,0xe8ffd7e24187F72afB08d75B1bb13088A989a791,20009660.71635485,10384330.552788911,1425962.91,17215,1259.0504676680555,4964,5494,0.02223296
2026-09-22 10:01:30.925390+00:00,NVDA,0xd0601CE157Db5bdC3162BbaC2a2C8aF5320D9EEC,19936241.674567983,38849462.289192736,5941571.97,176679,1672.2341058919444,984,479,226.82
